s100_x2-----
pdQuery/Q3_maybms.sql: 7078.465, 7214.476, 7190.619, 7162.262, 7195.825, 7180.583, 7120.300, 7185.771
s100_x10-----
pdQuery/Q1.sql: 2645.583, 2632.024, 2639.040, 2626.746, 2671.986, 2558.035, 2610.051, 2558.322
pdQuery/Q2.sql: 1247.045, 1248.754, 1244.526, 1253.968, 1251.923, 1246.540, 1247.387, 1240.503
pdQuery/Q3.sql: 2159.732, 2215.270, 2120.922, 2205.334, 2183.491, 2109.094, 2140.277, 2210.040
pdQuery/Q1_uadb.sql: 5049.825, 5043.622, 4995.542, 4906.575, 5009.834, 4891.559, 5067.892, 5304.650
pdQuery/Q2_uadb.sql: 1257.252, 1258.630, 1272.245, 1257.648, 1253.603, 1267.359, 1269.631, 1263.430
pdQuery/Q3_uadb.sql: 2279.172, 2271.888, 2285.339, 2263.273, 2264.971, 2259.553, 2269.720, 2265.746
pdQuery/Q1_radb.sql: 9749.814, 9792.600, 9715.584, 9710.434, 9732.118, 9652.401, 9697.489, 9584.081
pdQuery/Q2_radb.sql: 2371.208, 2371.866, 2340.664, 2365.260, 2372.189, 2368.856, 2372.062, 2355.384
pdQuery/Q3_radb.sql: 6367.736, 6547.154, 6482.642, 6419.485, 6378.381, 6453.700, 6454.188, 6467.347
pdQuery/Q1_cert.sql: 2922.326, 2934.742, 2876.021, 2927.992, 2912.032, 2875.735, 2884.284, 2899.500
pdQuery/Q2_cert.sql: 1584.068, 1586.361, 1578.627, 1570.678, 1581.472, 1575.865, 1574.546, 1597.760
pdQuery/Q3_cert.sql: 1916.814, 1924.285, 1950.523, 1929.143, 1940.683, 1923.306, 1954.667, 1944.471
pdQuery/Q1_maybms.sql: 31413.627, 31443.815, 31136.552, 31593.912, 31762.298, 31617.507, 31464.950, 31589.311
pdQuery/Q2_maybms.sql: 25851.129, 25912.489, 25942.910, 25853.796, 25857.189, 25815.672, 25829.266, 25945.391
pdQuery/Q3_maybms.sql: 13057.005, 12954.652, 13057.499, 13024.854, 13095.721, 13183.867, 12946.676, 13009.955
s100_x30-----
pdQuery/Q1.sql: 5507.228, 5159.293, 5156.919, 5066.876, 5173.547, 5157.295, 5057.393, 5155.290
pdQuery/Q2.sql: 1266.853, 1261.728, 1262.202, 1262.585, 1252.269, 1264.309, 1262.573, 1259.132
pdQuery/Q3.sql: 4799.674, 4810.645, 4855.526, 2338.317, 2310.513, 2320.231, 2326.024, 2324.058
pdQuery/Q1_uadb.sql: 4888.411, 4909.637, 5360.192, 4959.053, 4914.977, 5158.786, 4864.821, 5161.871
pdQuery/Q2_uadb.sql: 1260.778, 1263.120, 1271.927, 1263.466, 1268.692, 1271.692, 1269.969, 1267.066
pdQuery/Q3_uadb.sql: 2407.196, 2426.308, 2407.435, 2414.253, 2405.222, 2371.271, 2401.127, 2390.870
pdQuery/Q1_radb.sql: 10373.631, 10635.524, 10613.371, 10474.250, 10258.456, 10620.707, 10323.502, 10651.106
pdQuery/Q2_radb.sql: 6803.971, 6935.132, 6811.011, 6919.991, 7005.463, 7012.710, 6880.177, 6820.770
pdQuery/Q3_radb.sql: 10325.974, 10378.705, 10304.974, 10597.367, 10320.137, 10316.399, 10343.779, 10315.319
pdQuery/Q1_cert.sql: 2756.000, 2738.553, 2731.506, 2739.227, 2672.864, 2705.832, 2695.434, 2725.310
pdQuery/Q2_cert.sql: 1499.237, 1494.064, 1488.724, 1495.526, 1496.623, 1502.802, 1510.180, 1496.012
pdQuery/Q3_cert.sql: 2448.400, 2460.691, 2448.926, 2455.888, 2449.215, 2454.394, 2443.880, 2441.849
pdQuery/Q1_maybms.sql: 306704.518, 307058.780, 305632.829, 306850.437, 307109.271, 305988.293, 305643.477, 305537.539
pdQuery/Q2_maybms.sql: 45376.214, 45308.724, 45168.083, 45093.020, 45326.620, 45210.836, 45259.375, 45218.134
pdQuery/Q3_maybms.sql: 128631.949, 130128.722, 127253.550, 128633.960, 128454.143, 128116.285, 127467.082, 129315.122
